datetime,side,price,shares,pnl
2017-01-02 15:13,SELL,257.05,100,-5.0
2017-01-02 15:21,BUY,257.0,100,0.0
2017-01-02 15:25,SELL,256.9,100,-10.0
2017-01-02 15:29,BUY,257.0,100,0.0
2017-01-02 15:30,SELL,256.8,100,-20.0
2017-01-02 15:33,BUY,257.0,100,0.0
2017-01-02 15:36,SELL,256.9,100,-10.0
2017-01-02 15:41,BUY,256.9,100,0.0
2017-01-02 15:47,SELL,256.85,100,-5.0
2017-01-02 15:53,BUY,257.05,100,0.0
2017-01-02 16:06,SELL,257.05,100,0.0
2017-01-02 16:08,BUY,257.05,100,0.0
2017-01-02 16:09,SELL,256.9,100,-15.0
2017-01-02 16:12,BUY,257.05,100,0.0
2017-01-02 16:15,SELL,257.0,100,-5.0
2017-01-02 16:24,BUY,257.0,100,0.0
2017-01-02 16:29,SELL,256.9,100,-10.0
2017-01-02 16:34,BUY,257.0,100,0.0
2017-01-02 16:37,SELL,256.9,100,-10.0
2017-01-02 16:41,BUY,256.9,100,0.0
2017-01-02 16:47,SELL,256.85,100,-5.0
2017-01-02 16:51,BUY,256.85,100,0.0
2017-01-02 16:53,SELL,256.8,100,-5.0
2017-01-02 16:57,BUY,256.8,100,0.0
2017-01-02 16:58,SELL,256.5,100,-30.0
2017-01-02 17:02,BUY,256.8,100,0.0
2017-01-02 17:05,SELL,256.6,100,-20.0
2017-01-02 17:09,BUY,256.6,100,0.0
2017-01-02 17:11,SELL,256.5,100,-10.0
2017-01-02 17:14,BUY,256.6,100,0.0
2017-01-02 17:16,SELL,256.6,100,0.0
2017-01-02 17:24,BUY,256.6,100,0.0
2017-01-02 17:36,SELL,256.7,100,10.0
2017-01-02 17:40,BUY,256.7,100,0.0
2017-01-02 17:43,SELL,256.6,100,-10.0
2017-01-02 17:49,BUY,256.5,100,0.0
2017-01-02 17:50,SELL,256.4,100,-10.0
2017-01-02 18:06,BUY,255.95,100,0.0
2017-01-02 18:17,SELL,256.1,100,15.0
2017-01-02 18:20,BUY,256.25,100,0.0
2017-01-02 18:28,SELL,256.35,100,10.0
2017-01-02 18:29,BUY,256.6,100,0.0
2017-01-03 12:15,SELL,256.15,100,-45.0
2017-01-03 12:19,BUY,256.15,100,0.0
2017-01-03 12:23,SELL,256.05,100,-10.0
2017-01-03 12:28,BUY,255.85,100,0.0
2017-01-03 12:33,SELL,256.15,100,30.0
2017-01-03 12:36,BUY,256.3,100,0.0
2017-01-03 12:40,SELL,256.2,100,-10.0
2017-01-03 12:43,BUY,256.65,100,0.0
2017-01-03 12:52,SELL,257.55,100,90.0
2017-01-03 12:54,BUY,257.5,100,0.0
2017-01-03 13:03,SELL,257.7,100,20.0
2017-01-03 13:08,BUY,257.4,100,0.0
2017-01-03 13:11,SELL,257.2,100,-20.0
2017-01-03 13:15,BUY,257.3,100,0.0
2017-01-03 13:18,SELL,257.25,100,-5.0
2017-01-03 13:20,BUY,257.4,100,0.0
2017-01-03 13:31,SELL,257.8,100,40.0
2017-01-03 13:36,BUY,257.75,100,0.0
2017-01-03 13:39,SELL,257.55,100,-20.0
2017-01-03 13:43,BUY,257.7,100,0.0
2017-01-03 13:46,SELL,257.65,100,-5.0
2017-01-03 13:54,BUY,257.35,100,0.0
2017-01-03 13:55,SELL,257.3,100,-5.0
2017-01-03 13:58,BUY,257.4,100,0.0
2017-01-03 13:59,SELL,257.1,100,-30.0
2017-01-03 14:02,BUY,257.5,100,0.0
2017-01-03 14:05,SELL,257.55,100,5.0
2017-01-03 14:06,BUY,257.7,100,0.0
2017-01-03 14:09,SELL,257.6,100,-10.0
2017-01-03 14:11,BUY,257.8,100,0.0
2017-01-03 14:15,SELL,257.8,100,0.0
2017-01-03 14:17,BUY,257.9,100,0.0
2017-01-03 14:20,SELL,257.9,100,0.0
2017-01-03 14:22,BUY,258.1,100,0.0
2017-01-03 14:29,SELL,258.4,100,30.0
2017-01-03 14:34,BUY,258.2,100,0.0
2017-01-03 14:36,SELL,258.25,100,5.0
2017-01-03 14:38,BUY,258.25,100,0.0
2017-01-03 14:43,SELL,258.3,100,5.0
2017-01-03 14:53,BUY,258.0,100,0.0
2017-01-03 14:57,SELL,258.1,100,10.0
2017-01-03 14:59,BUY,258.0,100,0.0
2017-01-03 15:00,SELL,258.0,100,0.0
2017-01-03 15:02,BUY,258.25,100,0.0
2017-01-03 15:06,SELL,258.2,100,-5.0
2017-01-03 15:07,BUY,258.2,100,0.0
2017-01-03 15:09,SELL,258.2,100,0.0
2017-01-03 15:11,BUY,258.2,100,0.0
2017-01-03 15:23,SELL,258.45,100,25.0
2017-01-03 15:25,BUY,258.45,100,0.0
2017-01-03 15:29,SELL,258.5,100,5.0
2017-01-03 15:34,BUY,258.3,100,0.0
2017-01-03 15:35,SELL,258.4,100,10.0
2017-01-03 15:37,BUY,258.4,100,0.0
2017-01-03 15:41,SELL,258.3,100,-10.0
2017-01-03 15:45,BUY,258.35,100,0.0
2017-01-03 15:51,SELL,258.4,100,5.0
2017-01-03 16:00,BUY,258.7,100,0.0
2017-01-03 16:03,SELL,258.6,100,-10.0
2017-01-03 16:05,BUY,258.6,100,0.0
2017-01-03 16:11,SELL,258.55,100,-5.0
2017-01-03 16:14,BUY,258.6,100,0.0
2017-01-03 16:16,SELL,257.9,100,-70.0
2017-01-03 16:20,BUY,257.8,100,0.0
2017-01-03 16:21,SELL,257.8,100,0.0
2017-01-03 16:26,BUY,258.0,100,0.0
2017-01-03 16:31,SELL,257.9,100,-10.0
2017-01-03 16:35,BUY,258.0,100,0.0
2017-01-03 16:38,SELL,257.8,100,-20.0
2017-01-03 16:40,BUY,257.8,100,0.0
2017-01-03 16:48,SELL,257.8,100,0.0
2017-01-03 16:49,BUY,257.85,100,0.0
2017-01-03 16:55,SELL,258.0,100,15.0
2017-01-03 16:57,BUY,257.85,100,0.0
2017-01-03 16:58,SELL,257.8,100,-5.0
2017-01-03 17:01,BUY,257.9,100,0.0
2017-01-03 17:05,SELL,257.95,100,5.0
2017-01-03 17:07,BUY,257.9,100,0.0
2017-01-03 17:08,SELL,257.7,100,-20.0
2017-01-03 17:15,BUY,257.8,100,0.0
2017-01-03 17:21,SELL,257.9,100,10.0
2017-01-03 17:25,BUY,257.9,100,0.0
2017-01-03 17:27,SELL,258.0,100,10.0
2017-01-03 17:28,BUY,258.2,100,0.0
2017-01-03 17:36,SELL,258.35,100,15.0
2017-01-03 17:37,BUY,258.4,100,0.0
2017-01-03 17:42,SELL,258.4,100,0.0
2017-01-03 17:45,BUY,258.45,100,0.0
2017-01-03 17:50,SELL,258.8,100,35.0
2017-01-03 17:51,BUY,258.7,100,0.0
2017-01-03 17:53,SELL,258.6,100,-10.0
2017-01-03 18:28,BUY,256.85,100,0.0
2017-01-04 12:18,SELL,256.45,100,-40.0
2017-01-04 12:28,BUY,255.3,100,0.0
2017-01-04 12:31,SELL,255.0,100,-30.0
2017-01-04 12:33,BUY,255.1,100,0.0
2017-01-04 12:34,SELL,254.5,100,-60.0
2017-01-04 12:38,BUY,254.6,100,0.0
2017-01-04 12:45,SELL,255.0,100,40.0
2017-01-04 12:46,BUY,255.2,100,0.0
2017-01-04 12:49,SELL,254.95,100,-25.0
2017-01-04 12:51,BUY,255.15,100,0.0
2017-01-04 12:54,SELL,255.0,100,-15.0
2017-01-04 12:57,BUY,255.1,100,0.0
2017-01-04 12:59,SELL,255.0,100,-10.0
2017-01-04 13:05,BUY,255.0,100,0.0
2017-01-04 13:06,SELL,254.85,100,-15.0
2017-01-04 13:11,BUY,254.7,100,0.0
2017-01-04 13:16,SELL,254.4,100,-30.0
2017-01-04 13:20,BUY,254.35,100,0.0
2017-01-04 13:22,SELL,254.4,100,5.0
2017-01-04 13:28,BUY,254.25,100,0.0
2017-01-04 13:30,SELL,253.95,100,-30.0
2017-01-04 13:33,BUY,254.1,100,0.0
2017-01-04 13:36,SELL,253.5,100,-60.0
2017-01-04 13:47,BUY,253.05,100,0.0
2017-01-04 13:58,SELL,253.3,100,25.0
2017-01-04 14:01,BUY,253.5,100,0.0
2017-01-04 14:09,SELL,253.55,100,5.0
2017-01-04 14:12,BUY,253.65,100,0.0
2017-01-04 14:13,SELL,253.3,100,-35.0
2017-01-04 14:20,BUY,253.4,100,0.0
2017-01-04 14:23,SELL,253.35,100,-5.0
2017-01-04 14:25,BUY,253.5,100,0.0
2017-01-04 14:31,SELL,253.4,100,-10.0
2017-01-04 14:37,BUY,253.45,100,0.0
2017-01-04 14:40,SELL,253.4,100,-5.0
2017-01-04 14:41,BUY,253.5,100,0.0
2017-01-04 14:46,SELL,253.1,100,-40.0
2017-01-04 14:49,BUY,253.6,100,0.0
2017-01-04 14:55,SELL,253.55,100,-5.0
2017-01-04 14:58,BUY,253.65,100,0.0
2017-01-04 15:00,SELL,253.6,100,-5.0
2017-01-04 15:04,BUY,253.7,100,0.0
2017-01-04 15:05,SELL,253.7,100,0.0
2017-01-04 15:06,BUY,253.7,100,0.0
2017-01-04 15:08,SELL,253.6,100,-10.0
2017-01-04 15:12,BUY,253.6,100,0.0
2017-01-04 15:13,SELL,253.7,100,10.0
2017-01-04 15:15,BUY,253.6,100,0.0
2017-01-04 15:21,SELL,253.75,100,15.0
2017-01-04 15:22,BUY,253.75,100,0.0
2017-01-04 15:24,SELL,253.75,100,0.0
2017-01-04 15:25,BUY,254.0,100,0.0
2017-01-04 15:28,SELL,253.75,100,-25.0
2017-01-04 15:31,BUY,253.8,100,0.0
2017-01-04 15:39,SELL,254.2,100,40.0
2017-01-04 15:40,BUY,254.4,100,0.0
2017-01-04 15:41,SELL,254.15,100,-25.0
2017-01-04 15:46,BUY,254.0,100,0.0
2017-01-04 15:48,SELL,253.8,100,-20.0
2017-01-04 15:53,BUY,253.7,100,0.0
2017-01-04 15:59,SELL,253.7,100,0.0
2017-01-04 16:03,BUY,253.8,100,0.0
2017-01-04 16:10,SELL,253.7,100,-10.0
2017-01-04 16:13,BUY,253.9,100,0.0
2017-01-04 16:15,SELL,253.65,100,-25.0
2017-01-04 16:24,BUY,253.9,100,0.0
2017-01-04 16:28,SELL,253.8,100,-10.0
2017-01-04 16:37,BUY,253.45,100,0.0
2017-01-04 16:39,SELL,253.3,100,-15.0
2017-01-04 16:43,BUY,253.3,100,0.0
2017-01-04 16:44,SELL,253.2,100,-10.0
2017-01-04 16:45,BUY,253.2,100,0.0
2017-01-04 16:46,SELL,253.1,100,-10.0
2017-01-04 16:50,BUY,253.0,100,0.0
2017-01-04 16:51,SELL,252.9,100,-10.0
2017-01-04 16:55,BUY,253.15,100,0.0
2017-01-04 16:59,SELL,253.0,100,-15.0
2017-01-04 17:03,BUY,253.1,100,0.0
2017-01-04 17:11,SELL,253.25,100,15.0
2017-01-04 17:13,BUY,253.2,100,0.0
2017-01-04 17:14,SELL,253.1,100,-10.0
2017-01-04 17:18,BUY,253.1,100,0.0
2017-01-04 17:21,SELL,253.1,100,0.0
2017-01-04 17:22,BUY,253.3,100,0.0
2017-01-04 17:30,SELL,253.45,100,15.0
2017-01-04 17:32,BUY,253.2,100,0.0
2017-01-04 17:33,SELL,253.1,100,-10.0
2017-01-04 17:40,BUY,252.95,100,0.0
2017-01-04 17:44,SELL,252.6,100,-35.0
2017-01-04 17:48,BUY,252.6,100,0.0
2017-01-04 17:50,SELL,252.6,100,0.0
2017-01-04 17:53,BUY,252.7,100,0.0
2017-01-04 17:56,SELL,252.6,100,-10.0
2017-01-04 18:01,BUY,252.6,100,0.0
2017-01-04 18:04,SELL,252.5,100,-10.0
2017-01-04 18:12,BUY,251.95,100,0.0
2017-01-04 18:13,SELL,252.0,100,5.0
2017-01-04 18:20,BUY,251.55,100,0.0
2017-01-04 18:22,SELL,251.7,100,15.0
2017-01-04 18:24,BUY,251.7,100,0.0
2017-01-04 18:26,SELL,251.6,100,-10.0
2017-01-04 18:27,BUY,251.95,100,0.0
2017-01-05 12:19,SELL,253.6,100,165.0
2017-01-05 12:20,BUY,254.1,100,0.0
2017-01-05 12:24,SELL,253.8,100,-30.0
2017-01-05 12:27,BUY,254.1,100,0.0
2017-01-05 12:29,SELL,252.55,100,-155.0
2017-01-05 12:32,BUY,253.5,100,0.0
2017-01-05 12:34,SELL,253.8,100,30.0
2017-01-05 12:35,BUY,253.75,100,0.0
2017-01-05 12:37,SELL,253.8,100,5.0
2017-01-05 12:38,BUY,253.8,100,0.0
2017-01-05 12:40,SELL,253.8,100,0.0
2017-01-05 12:41,BUY,254.0,100,0.0
2017-01-05 12:48,SELL,253.95,100,-5.0
2017-01-05 12:51,BUY,254.1,100,0.0
2017-01-05 13:02,SELL,254.3,100,20.0
2017-01-05 13:16,BUY,254.0,100,0.0
2017-01-05 13:19,SELL,253.9,100,-10.0
2017-01-05 13:22,BUY,254.0,100,0.0
2017-01-05 13:28,SELL,254.1,100,10.0
2017-01-05 13:35,BUY,254.2,100,0.0
2017-01-05 13:39,SELL,254.15,100,-5.0
2017-01-05 13:44,BUY,254.1,100,0.0
2017-01-05 13:51,SELL,254.2,100,10.0
2017-01-05 13:54,BUY,254.5,100,0.0
2017-01-05 13:58,SELL,254.4,100,-10.0
2017-01-05 14:06,BUY,254.45,100,0.0
2017-01-05 14:10,SELL,254.4,100,-5.0
2017-01-05 14:12,BUY,254.4,100,0.0
2017-01-05 14:19,SELL,254.5,100,10.0
2017-01-05 14:23,BUY,254.55,100,0.0
2017-01-05 14:28,SELL,254.55,100,0.0
2017-01-05 14:29,BUY,254.9,100,0.0
2017-01-05 14:32,SELL,254.6,100,-30.0
2017-01-05 14:39,BUY,254.5,100,0.0
2017-01-05 14:44,SELL,254.55,100,5.0
2017-01-05 14:45,BUY,254.7,100,0.0
2017-01-05 14:53,SELL,254.65,100,-5.0
2017-01-05 15:03,BUY,254.5,100,0.0
2017-01-05 15:08,SELL,254.6,100,10.0
2017-01-05 15:09,BUY,254.55,100,0.0
2017-01-05 15:11,SELL,254.6,100,5.0
2017-01-05 15:21,BUY,254.5,100,0.0
2017-01-05 15:24,SELL,254.4,100,-10.0
2017-01-05 15:27,BUY,254.5,100,0.0
2017-01-05 15:32,SELL,254.2,100,-30.0
2017-01-05 15:38,BUY,254.2,100,0.0
2017-01-05 15:44,SELL,254.25,100,5.0
2017-01-05 15:48,BUY,254.25,100,0.0
2017-01-05 15:49,SELL,254.2,100,-5.0
2017-01-05 15:52,BUY,254.3,100,0.0
2017-01-05 15:55,SELL,254.2,100,-10.0
2017-01-05 15:58,BUY,254.25,100,0.0
2017-01-05 16:01,SELL,254.2,100,-5.0
2017-01-05 16:04,BUY,254.2,100,0.0
2017-01-05 16:05,SELL,254.2,100,0.0
2017-01-05 16:08,BUY,254.25,100,0.0
2017-01-05 16:17,SELL,254.2,100,-5.0
2017-01-05 16:23,BUY,254.25,100,0.0
2017-01-05 16:36,SELL,254.3,100,5.0
2017-01-05 16:42,BUY,254.35,100,0.0
2017-01-05 16:49,SELL,254.5,100,15.0
2017-01-05 16:51,BUY,254.5,100,0.0
2017-01-05 17:01,SELL,254.6,100,10.0
2017-01-05 17:07,BUY,254.6,100,0.0
2017-01-05 17:09,SELL,254.55,100,-5.0
2017-01-05 17:11,BUY,254.5,100,0.0
2017-01-05 17:13,SELL,254.6,100,10.0
2017-01-05 17:21,BUY,254.4,100,0.0
2017-01-05 17:23,SELL,254.5,100,10.0
2017-01-05 17:28,BUY,254.45,100,0.0
2017-01-05 17:35,SELL,254.45,100,0.0
2017-01-05 17:44,BUY,254.4,100,0.0
2017-01-05 17:46,SELL,254.3,100,-10.0
2017-01-05 17:50,BUY,254.3,100,0.0
2017-01-05 17:51,SELL,254.35,100,5.0
2017-01-05 17:53,BUY,254.3,100,0.0
2017-01-05 17:54,SELL,254.25,100,-5.0
2017-01-05 17:58,BUY,254.3,100,0.0
2017-01-05 18:03,SELL,254.35,100,5.0
2017-01-05 18:07,BUY,254.45,100,0.0
2017-01-05 18:10,SELL,254.3,100,-15.0
2017-01-05 18:17,BUY,254.5,100,0.0
2017-01-05 18:21,SELL,254.2,100,-30.0
2017-01-05 18:27,BUY,254.3,100,0.0
2017-01-06 12:18,SELL,254.4,100,10.0
2017-01-06 12:20,BUY,254.7,100,0.0
2017-01-06 12:31,SELL,255.15,100,45.0
2017-01-06 12:36,BUY,254.8,100,0.0
2017-01-06 12:40,SELL,254.7,100,-10.0
2017-01-06 12:42,BUY,255.05,100,0.0
2017-01-06 12:46,SELL,255.1,100,5.0
2017-01-06 12:48,BUY,255.4,100,0.0
2017-01-06 12:53,SELL,255.35,100,-5.0
2017-01-06 12:56,BUY,255.6,100,0.0
2017-01-06 12:58,SELL,255.5,100,-10.0
2017-01-06 13:01,BUY,255.6,100,0.0
2017-01-06 13:08,SELL,255.8,100,20.0
2017-01-06 13:18,BUY,255.6,100,0.0
2017-01-06 13:22,SELL,255.75,100,15.0
2017-01-06 13:23,BUY,255.8,100,0.0
2017-01-06 13:27,SELL,255.65,100,-15.0
2017-01-06 13:30,BUY,255.75,100,0.0
2017-01-06 13:35,SELL,255.45,100,-30.0
2017-01-06 13:39,BUY,255.9,100,0.0
2017-01-06 13:48,SELL,255.7,100,-20.0
2017-01-06 13:53,BUY,255.7,100,0.0
2017-01-06 13:55,SELL,255.7,100,0.0
2017-01-06 14:08,BUY,255.2,100,0.0
2017-01-06 14:09,SELL,255.1,100,-10.0
2017-01-06 14:13,BUY,255.1,100,0.0
2017-01-06 14:14,SELL,254.8,100,-30.0
2017-01-06 14:17,BUY,255.1,100,0.0
2017-01-06 14:19,SELL,255.2,100,10.0
2017-01-06 14:24,BUY,255.2,100,0.0
2017-01-06 14:29,SELL,255.15,100,-5.0
2017-01-06 14:33,BUY,255.15,100,0.0
2017-01-06 14:34,SELL,255.15,100,0.0
2017-01-06 14:38,BUY,255.2,100,0.0
2017-01-06 14:41,SELL,255.1,100,-10.0
2017-01-06 14:45,BUY,255.2,100,0.0
2017-01-06 14:47,SELL,255.0,100,-20.0
2017-01-06 14:53,BUY,254.7,100,0.0
2017-01-06 14:58,SELL,254.9,100,20.0
2017-01-06 15:03,BUY,254.9,100,0.0
2017-01-06 15:05,SELL,254.85,100,-5.0
2017-01-06 15:11,BUY,254.9,100,0.0
2017-01-06 15:15,SELL,254.8,100,-10.0
2017-01-06 15:19,BUY,254.8,100,0.0
2017-01-06 15:20,SELL,254.8,100,0.0
2017-01-06 15:22,BUY,254.9,100,0.0
2017-01-06 15:35,SELL,254.95,100,5.0
2017-01-06 15:37,BUY,254.9,100,0.0
2017-01-06 15:38,SELL,254.85,100,-5.0
2017-01-06 15:45,BUY,254.35,100,0.0
2017-01-06 16:01,SELL,254.65,100,30.0
2017-01-06 16:07,BUY,254.6,100,0.0
2017-01-06 16:08,SELL,254.6,100,0.0
2017-01-06 16:09,BUY,254.6,100,0.0
2017-01-06 16:16,SELL,254.6,100,0.0
2017-01-06 16:23,BUY,254.2,100,0.0
2017-01-06 16:28,SELL,254.3,100,10.0
2017-01-06 16:30,BUY,254.5,100,0.0
2017-01-06 16:36,SELL,254.5,100,0.0
2017-01-06 16:41,BUY,254.45,100,0.0
2017-01-06 16:50,SELL,254.8,100,35.0
2017-01-06 16:56,BUY,254.65,100,0.0
2017-01-06 16:57,SELL,254.6,100,-5.0
2017-01-06 17:02,BUY,254.5,100,0.0
2017-01-06 17:03,SELL,254.45,100,-5.0
2017-01-06 17:04,BUY,254.5,100,0.0
2017-01-06 17:07,SELL,254.35,100,-15.0
2017-01-06 17:10,BUY,254.6,100,0.0
2017-01-06 17:23,SELL,254.9,100,30.0
2017-01-06 17:36,BUY,254.45,100,0.0
2017-01-06 17:39,SELL,254.25,100,-20.0
2017-01-06 17:41,BUY,254.3,100,0.0
2017-01-06 17:42,SELL,254.25,100,-5.0
2017-01-06 17:47,BUY,253.9,100,0.0
2017-01-06 17:54,SELL,253.8,100,-10.0
2017-01-06 17:58,BUY,253.7,100,0.0
2017-01-06 18:00,SELL,253.8,100,10.0
2017-01-06 18:01,BUY,253.8,100,0.0
2017-01-06 18:02,SELL,253.65,100,-15.0
2017-01-06 18:04,BUY,253.9,100,0.0
2017-01-06 18:07,SELL,253.7,100,-20.0
2017-01-06 18:12,BUY,253.85,100,0.0
2017-01-06 18:21,SELL,253.8,100,-5.0
2017-01-09 12:20,BUY,253.3,100,0.0
2017-01-09 12:24,SELL,253.2,100,-10.0
2017-01-09 12:27,BUY,254.0,100,0.0
2017-01-09 12:31,SELL,253.55,100,-45.0
2017-01-09 12:40,BUY,253.5,100,0.0
2017-01-09 12:51,SELL,254.1,100,60.0
2017-01-09 12:54,BUY,254.15,100,0.0
2017-01-09 12:56,SELL,254.0,100,-15.0
2017-01-09 13:02,BUY,253.95,100,0.0
2017-01-09 13:06,SELL,254.1,100,15.0
2017-01-09 13:11,BUY,254.0,100,0.0
2017-01-09 13:13,SELL,253.95,100,-5.0
2017-01-09 13:18,BUY,254.4,100,0.0
2017-01-09 13:24,SELL,254.8,100,40.0
2017-01-09 13:29,BUY,254.6,100,0.0
2017-01-09 13:31,SELL,254.5,100,-10.0
2017-01-09 13:34,BUY,254.7,100,0.0
2017-01-09 13:40,SELL,254.65,100,-5.0
2017-01-09 13:45,BUY,254.65,100,0.0
2017-01-09 13:49,SELL,254.7,100,5.0
2017-01-09 13:50,BUY,254.7,100,0.0
2017-01-09 13:52,SELL,254.6,100,-10.0
2017-01-09 13:55,BUY,254.7,100,0.0
2017-01-09 13:56,SELL,254.55,100,-15.0
2017-01-09 14:00,BUY,254.7,100,0.0
2017-01-09 14:08,SELL,254.7,100,0.0
2017-01-09 14:12,BUY,254.65,100,0.0
2017-01-09 14:13,SELL,254.6,100,-5.0
2017-01-09 14:20,BUY,254.55,100,0.0
2017-01-09 14:26,SELL,254.6,100,5.0
2017-01-09 14:27,BUY,254.6,100,0.0
2017-01-09 14:35,SELL,255.2,100,60.0
2017-01-09 14:36,BUY,255.3,100,0.0
2017-01-09 14:40,SELL,255.3,100,0.0
2017-01-09 14:44,BUY,255.3,100,0.0
2017-01-09 14:46,SELL,255.2,100,-10.0
2017-01-09 14:49,BUY,255.4,100,0.0
2017-01-09 14:57,SELL,256.1,100,70.0
2017-01-09 14:59,BUY,256.2,100,0.0
2017-01-09 15:02,SELL,256.1,100,-10.0
2017-01-09 15:06,BUY,256.25,100,0.0
2017-01-09 15:12,SELL,256.2,100,-5.0
2017-01-09 15:21,BUY,255.85,100,0.0
2017-01-09 15:22,SELL,255.8,100,-5.0
2017-01-09 15:35,BUY,255.4,100,0.0
2017-01-09 15:37,SELL,255.3,100,-10.0
2017-01-09 15:49,BUY,255.2,100,0.0
2017-01-09 15:52,SELL,255.05,100,-15.0
2017-01-09 15:54,BUY,255.2,100,0.0
2017-01-09 15:57,SELL,255.1,100,-10.0
2017-01-09 16:02,BUY,255.2,100,0.0
2017-01-09 16:07,SELL,255.1,100,-10.0
2017-01-09 16:10,BUY,255.2,100,0.0
2017-01-09 16:11,SELL,255.15,100,-5.0
2017-01-09 16:19,BUY,254.9,100,0.0
2017-01-09 16:20,SELL,254.9,100,0.0
2017-01-09 16:22,BUY,255.0,100,0.0
2017-01-09 16:31,SELL,255.2,100,20.0
2017-01-09 16:41,BUY,255.05,100,0.0
2017-01-09 16:43,SELL,255.0,100,-5.0
2017-01-09 16:47,BUY,255.0,100,0.0
2017-01-09 16:50,SELL,254.9,100,-10.0
2017-01-09 16:54,BUY,255.0,100,0.0
2017-01-09 17:00,SELL,255.05,100,5.0
2017-01-09 17:05,BUY,254.95,100,0.0
2017-01-09 17:07,SELL,255.0,100,5.0
2017-01-09 17:08,BUY,255.05,100,0.0
2017-01-09 17:11,SELL,255.05,100,0.0
2017-01-09 17:17,BUY,254.95,100,0.0
2017-01-09 17:20,SELL,254.9,100,-5.0
2017-01-09 17:24,BUY,254.9,100,0.0
2017-01-09 17:25,SELL,254.8,100,-10.0
2017-01-09 17:32,BUY,254.7,100,0.0
2017-01-09 17:44,SELL,254.95,100,25.0
2017-01-09 17:51,BUY,254.7,100,0.0
2017-01-09 17:52,SELL,254.7,100,0.0
2017-01-09 17:53,BUY,254.95,100,0.0
2017-01-09 17:56,SELL,254.8,100,-15.0
2017-01-09 18:08,BUY,254.55,100,0.0
2017-01-09 18:11,SELL,254.5,100,-5.0
2017-01-09 18:15,BUY,254.6,100,0.0
2017-01-09 18:18,SELL,254.3,100,-30.0
2017-01-09 18:23,BUY,254.2,100,0.0
2017-01-09 18:24,SELL,254.2,100,0.0
2017-01-09 18:27,BUY,254.2,100,0.0
2017-01-10 12:19,SELL,255.4,100,120.0
2017-01-10 12:20,BUY,255.6,100,0.0
2017-01-10 12:29,SELL,256.2,100,60.0
2017-01-10 12:30,BUY,256.45,100,0.0
2017-01-10 12:35,SELL,256.5,100,5.0
2017-01-10 12:39,BUY,256.8,100,0.0
2017-01-10 12:42,SELL,256.55,100,-25.0
2017-01-10 12:45,BUY,256.75,100,0.0
2017-01-10 12:49,SELL,256.7,100,-5.0
2017-01-10 12:51,BUY,256.8,100,0.0
2017-01-10 12:55,SELL,256.95,100,15.0
2017-01-10 12:56,BUY,257.4,100,0.0
2017-01-10 12:59,SELL,256.75,100,-65.0
2017-01-10 13:03,BUY,256.8,100,0.0
2017-01-10 13:04,SELL,256.8,100,0.0
2017-01-10 13:06,BUY,256.8,100,0.0
2017-01-10 13:12,SELL,257.3,100,50.0
2017-01-10 13:15,BUY,257.3,100,0.0
2017-01-10 13:16,SELL,257.4,100,10.0
2017-01-10 13:17,BUY,257.35,100,0.0
2017-01-10 13:20,SELL,257.3,100,-5.0
2017-01-10 13:23,BUY,257.35,100,0.0
2017-01-10 13:27,SELL,257.3,100,-5.0
2017-01-10 13:30,BUY,257.4,100,0.0
2017-01-10 13:33,SELL,257.3,100,-10.0
2017-01-10 13:36,BUY,257.4,100,0.0
2017-01-10 13:38,SELL,257.3,100,-10.0
2017-01-10 13:40,BUY,257.4,100,0.0
2017-01-10 13:42,SELL,257.25,100,-15.0
2017-01-10 13:54,BUY,256.75,100,0.0
2017-01-10 14:00,SELL,256.8,100,5.0
2017-01-10 14:05,BUY,256.5,100,0.0
2017-01-10 14:06,SELL,256.6,100,10.0
2017-01-10 14:08,BUY,256.75,100,0.0
2017-01-10 14:14,SELL,256.7,100,-5.0
2017-01-10 14:18,BUY,256.85,100,0.0
2017-01-10 14:22,SELL,256.8,100,-5.0
2017-01-10 14:25,BUY,256.85,100,0.0
2017-01-10 14:38,SELL,257.2,100,35.0
2017-01-10 15:25,BUY,257.3,100,0.0
2017-01-10 15:31,SELL,257.3,100,0.0
2017-01-10 15:35,BUY,257.3,100,0.0
2017-01-10 15:40,SELL,257.3,100,0.0
2017-01-10 15:44,BUY,257.2,100,0.0
2017-01-10 15:46,SELL,257.2,100,0.0
2017-01-10 15:48,BUY,257.4,100,0.0
2017-01-10 15:51,SELL,257.3,100,-10.0
2017-01-10 15:58,BUY,257.4,100,0.0
2017-01-10 16:02,SELL,257.4,100,0.0
2017-01-10 16:04,BUY,257.4,100,0.0
2017-01-10 16:06,SELL,257.3,100,-10.0
2017-01-10 16:09,BUY,257.4,100,0.0
2017-01-10 16:12,SELL,257.3,100,-10.0
2017-01-10 16:13,BUY,257.4,100,0.0
2017-01-10 16:25,SELL,258.0,100,60.0
2017-01-10 16:26,BUY,257.9,100,0.0
2017-01-10 16:28,SELL,257.9,100,0.0
2017-01-10 16:29,BUY,258.1,100,0.0
2017-01-10 16:33,SELL,258.0,100,-10.0
2017-01-10 16:39,BUY,258.1,100,0.0
2017-01-10 16:47,SELL,258.05,100,-5.0
2017-01-10 16:50,BUY,258.2,100,0.0
2017-01-10 16:52,SELL,258.1,100,-10.0
2017-01-10 17:06,BUY,257.8,100,0.0
2017-01-10 17:11,SELL,257.75,100,-5.0
